time,open,high,low,close,MA
2023-05-01,322.09,353.93,315.115,347.99,298.2788888888888
2023-06-01,347.73,372.85,346.66,369.42,309.62999999999994
2023-07-03,370.07,387.98,363.41,383.68,321.37777777777774
2023-08-01,382.31,383.56,354.71,377.99,330.7811111111111
2023-09-01,380.4,380.83,351.36,358.27,341.0022222222222
2023-10-02,358.54,373.74,342.35,350.87,347.2522222222222
2023-11-01,351.72,394.14,351.62,388.83,357.8377777777778
2023-12-01,387.75,412.92,382.66,409.52,367.6811111111111
2024-01-02,405.84,429.85,395.34,416.97,378.1711111111111
2024-02-01,418.79,440.59,417.81,439,388.2833333333333
2024-03-01,439.9,449.34,432.7417,444.01,396.5711111111111
2024-04-01,444.97,447.53,413.07,424.59,401.1166666666667
2024-05-01,423.15,460.58,420.63,450.71,409.19666666666666
2024-06-03,454.57,487.2,447.9,479.11,422.62333333333333
2024-07-01,480.04,503.52,454.15,471.07,435.97888888888883
2024-08-01,471.76,485.54,423.45,476.27,445.69444444444446
2024-09-03,473.2,493.7,448.19,488.07,454.4222222222222
2024-10-01,487.7,501.35,477.4,483.85,461.85333333333335
2024-11-01,485.5,515.58,484.2545,509.74,469.71333333333337
2024-12-02,511.01,539.15,509.29,511.23,477.18222222222226
2025-01-02,514.3,533.82,499.7,522.29,488.0377777777778
2025-02-03,513.47,540.81,496.93,508.17,494.4222222222222
2025-03-03,511.52,513.04,457.33,468.92,493.28999999999996
2025-04-01,467.3,479.56,402.39,475.47,493.7788888888889
2025-05-01,483.41,526.48,476.782,519.11,498.53888888888895
2025-06-02,517.24,552.8,515.97,551.64,505.6022222222222
2025-07-01,549.73,574.63,544.66,565.01,514.62
2025-08-01,558.83,583.3199,551.68,570.4,521.36
2025-09-02,561.31,602.87,559.535,600.37,531.2644444444445
2025-10-01,597.17,637.01,589.05,629.07,543.1288888888889
2025-11-03,635.11,635.82,580.74,619.25,555.4711111111112
2025-12-01,613.63,629.21,600.28,614.31,571.6255555555556
2026-01-02,620.06,636.6,607.05,621.87,587.8922222222222
2026-02-02,618.7,629.98,593.34,607.29,597.69
2026-03-02,598.86,613.29,555.6,577.18,600.5277777777778
2026-04-01,581.48,668.9,571.92,667.74,611.9422222222222
2026-05-01,669.16,741.63,668.8,738.31,630.5988888888888
2026-06-01,737.04,748.65,686.37,736.4,645.7133333333334
2026-07-01,729.19,731.92,661.14,687.99,652.26
2026-08-03,688.3,733.96,685.82,732.07,664.7955555555556
